0.411942
0.439404
0.47079
0.507005
0.549255
0.599188
0.659107
0.732341
0.823883
0.878809
0.941581
1.01401
1.098511
1.198376
1.235825
1.318213
1.412371
1.464681
1.521015
1.647766
1.757617
1.797563
1.883162
1.97732
2.02802
2.059708
2.197022
2.353952
2.396751
2.47165
2.535025
2.636426
2.746277
2.824742
2.883591
2.929362
2.995939
3.04203
3.075831
3.295533
3.515235
3.549035
3.595127
3.661703
3.707474
3.766323
3.844788
3.954639
4.05604
4.119416
4.194314
4.237113
4.394044
4.531357
4.563045
4.613746
4.707904
4.793502
4.833448
4.943299
5.07005
5.126384
5.178694
5.272852
5.355241
5.39269
5.492554
5.577055
5.649485
5.712257
5.767182
5.858725
5.931959
5.991878
6.04181
6.08406
6.120275
6.151661
6.591065
7.09807
7.140321
7.190253
7.250172
7.323406
7.414949
7.532646
7.689576
7.789441
7.909278
8.055747
8.238832
8.388629
8.474227
8.568385
8.788087
9.062715
9.227492
9.415808
9.520428
9.886598
10.252768
10.357388
10.545705
10.710481
10.985109
11.298969
11.534364
11.863918
12.08362
12.24055
13.182131
14.500344
14.829897
15.379153
15.818557
16.477663
17.13677
17.576174
18.12543
18.454983
19.773196
21.420962
21.970218
23.068729
24.16724
26.364261
28.561283
30.758305
